ID;NMT;anio;mes;dia;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99;tipo_D;tipo_E;tipo_N;tipo_T;cluster
131240;1;2017;3;18;66.6;71.9;69.4;65.4;60.0;57.5;0.0;1.0;0.0;0.0;1
131241;1;2017;3;18;66.0;72.6;69.8;63.2;56.8;53.3;0.0;0.0;1.0;0.0;1
131242;1;2017;3;18;66.2;72.5;69.5;64.3;58.2;54.3;0.0;0.0;0.0;1.0;0
131363;1;2017;3;19;65.4;71.9;68.8;62.4;55.8;52.2;1.0;0.0;0.0;0.0;1
131364;1;2017;3;19;66.3;71.9;69.4;64.8;58.8;55.4;0.0;1.0;0.0;0.0;1
131365;1;2017;3;19;66.0;72.4;69.8;63.4;57.3;53.8;0.0;0.0;1.0;0.0;1
131366;1;2017;3;19;65.7;72.0;69.2;63.1;56.7;52.9;0.0;0.0;0.0;1.0;0
131487;1;2017;3;20;66.2;71.9;69.2;63.4;57.3;53.7;1.0;0.0;0.0;0.0;1
131488;1;2017;3;20;66.4;72.3;69.7;64.8;59.1;56.1;0.0;1.0;0.0;0.0;1
131489;1;2017;3;20;64.2;71.7;68.4;60.5;53.3;48.1;0.0;0.0;1.0;0.0;2
131490;1;2017;3;20;65.7;71.9;69.1;62.7;56.1;50.4;0.0;0.0;0.0;1.0;0
131611;1;2017;3;21;68.0;73.5;70.5;67.0;62.2;60.1;1.0;0.0;0.0;0.0;1
131612;1;2017;3;21;67.8;73.3;70.9;66.7;60.8;57.0;0.0;1.0;0.0;0.0;1
131613;1;2017;3;21;62.9;71.3;67.1;58.8;49.4;43.0;0.0;0.0;1.0;0.0;2
131614;1;2017;3;21;66.8;73.0;70.2;64.9;55.1;45.8;0.0;0.0;0.0;1.0;0
131733;1;2017;3;22;68.9;74.9;71.5;67.7;63.1;60.9;1.0;0.0;0.0;0.0;1
131734;1;2017;3;22;68.7;74.2;71.6;67.7;61.8;57.0;0.0;1.0;0.0;0.0;1
131735;1;2017;3;22;63.4;71.8;67.8;59.2;50.8;44.0;0.0;0.0;1.0;0.0;2
131736;1;2017;3;22;67.7;73.9;71.0;65.9;55.6;47.0;0.0;0.0;0.0;1.0;0
131857;1;2017;3;23;69.8;76.0;72.6;68.4;63.4;61.0;1.0;0.0;0.0;0.0;1
131858;1;2017;3;23;68.9;74.3;71.9;68.1;62.4;59.1;0.0;1.0;0.0;0.0;1
131859;1;2017;3;23;64.6;72.5;68.8;61.3;53.5;47.2;0.0;0.0;1.0;0.0;2
131860;1;2017;3;23;68.5;75.2;71.8;66.5;58.2;49.5;0.0;0.0;0.0;1.0;0
131981;1;2017;3;24;69.4;75.5;72.3;68.2;63.2;61.0;1.0;0.0;0.0;0.0;1
131982;1;2017;3;24;70.0;74.6;72.7;68.8;63.2;60.8;0.0;1.0;0.0;0.0;1
131983;1;2017;3;24;66.2;73.2;70.2;63.0;55.2;50.5;0.0;0.0;1.0;0.0;2
131984;1;2017;3;24;68.7;74.7;72.0;67.0;59.7;52.2;0.0;0.0;0.0;1.0;0
132105;1;2017;3;25;68.0;73.8;71.1;65.9;60.2;55.0;1.0;0.0;0.0;0.0;1
132106;1;2017;3;25;68.2;73.1;71.3;67.3;61.6;59.1;0.0;1.0;0.0;0.0;1
132107;1;2017;3;25;67.9;74.0;71.7;65.4;57.9;53.6;0.0;0.0;1.0;0.0;1
132108;1;2017;3;25;68.0;73.8;71.3;66.0;59.7;54.7;0.0;0.0;0.0;1.0;0
132229;1;2017;3;26;67.2;73.8;70.5;65.0;59.3;56.1;1.0;0.0;0.0;0.0;1
132230;1;2017;3;26;67.5;73.8;70.6;65.6;60.0;57.3;0.0;1.0;0.0;0.0;1
132231;1;2017;3;26;67.7;74.8;71.1;65.4;59.4;55.5;0.0;0.0;0.0;1.0;0
132347;1;2017;3;27;69.1;74.8;71.9;68.0;63.0;60.6;1.0;0.0;0.0;0.0;1
132348;1;2017;3;27;68.2;72.9;70.8;66.7;61.3;57.6;0.0;1.0;0.0;0.0;1
132349;1;2017;3;27;65.2;73.5;69.6;61.2;52.2;47.5;0.0;0.0;1.0;0.0;2
132350;1;2017;3;27;67.9;74.3;71.3;66.0;57.2;49.0;0.0;0.0;0.0;1.0;0
132471;1;2017;3;28;68.6;73.9;71.0;67.4;62.5;60.2;1.0;0.0;0.0;0.0;1
132472;1;2017;3;28;68.2;73.8;70.8;66.7;61.1;57.4;0.0;1.0;0.0;0.0;1
132473;1;2017;3;28;64.3;72.4;68.8;59.8;51.2;45.3;0.0;0.0;1.0;0.0;2
132474;1;2017;3;28;67.5;73.7;70.6;65.5;56.3;47.3;0.0;0.0;0.0;1.0;0
132595;1;2017;3;29;68.4;74.7;70.9;67.2;62.2;60.0;1.0;0.0;0.0;0.0;1
132596;1;2017;3;29;67.9;73.9;70.8;66.8;61.6;58.9;0.0;1.0;0.0;0.0;1
132597;1;2017;3;29;64.5;72.1;68.8;60.5;51.4;45.6;0.0;0.0;1.0;0.0;2
132598;1;2017;3;29;67.4;73.5;70.5;65.4;56.7;47.5;0.0;0.0;0.0;1.0;0
132719;1;2017;3;30;68.3;74.2;71.0;67.1;62.4;60.3;1.0;0.0;0.0;0.0;1
132720;1;2017;3;30;68.4;73.3;70.0;66.3;61.4;58.6;0.0;1.0;0.0;0.0;1
132721;1;2017;3;30;64.7;72.0;68.8;61.4;53.4;47.8;0.0;0.0;1.0;0.0;2
132722;1;2017;3;30;67.4;73.5;70.4;65.6;58.0;50.0;0.0;0.0;0.0;1.0;0
132843;1;2017;3;31;68.2;74.0;70.6;66.7;62.3;60.2;1.0;0.0;0.0;0.0;1
132844;1;2017;3;31;67.9;73.8;70.5;66.9;61.6;59.2;0.0;1.0;0.0;0.0;1
132845;1;2017;3;31;65.3;72.3;69.3;62.2;54.7;50.2;0.0;0.0;1.0;0.0;2
132846;1;2017;3;31;67.3;73.3;70.2;65.7;58.8;52.0;0.0;0.0;0.0;1.0;0
132967;1;2017;4;1;66.8;72.8;70.0;65.0;59.1;54.5;1.0;0.0;0.0;0.0;1
132968;1;2017;4;1;66.4;72.0;69.7;64.1;59.6;57.0;0.0;1.0;0.0;0.0;1
132969;1;2017;4;1;66.7;73.3;70.2;64.2;56.9;52.6;0.0;0.0;1.0;0.0;1
132970;1;2017;4;1;66.7;72.8;70.0;64.7;58.4;53.6;0.0;0.0;0.0;1.0;0
133091;1;2017;4;2;66.8;74.3;70.0;63.8;55.9;51.6;1.0;0.0;0.0;0.0;1
133092;1;2017;4;2;67.5;74.0;70.5;65.6;59.9;57.2;0.0;1.0;0.0;0.0;1
133093;1;2017;4;2;67.0;72.9;70.3;64.0;56.9;52.9;0.0;0.0;1.0;0.0;1
133094;1;2017;4;2;67.0;73.6;70.2;64.2;56.8;52.3;0.0;0.0;0.0;1.0;0
133215;1;2017;4;3;68.3;73.9;71.0;67.0;62.0;59.5;1.0;0.0;0.0;0.0;1
133216;1;2017;4;3;67.4;73.0;70.3;66.3;60.3;56.0;0.0;1.0;0.0;0.0;1
133217;1;2017;4;3;64.1;72.0;68.6;59.8;50.8;45.8;0.0;0.0;1.0;0.0;2
133218;1;2017;4;3;67.1;73.3;70.4;65.2;55.8;47.6;0.0;0.0;0.0;1.0;0
133339;1;2017;4;4;68.2;73.5;70.4;66.7;62.0;59.7;1.0;0.0;0.0;0.0;1
133340;1;2017;4;4;67.6;74.3;70.3;66.2;60.4;57.5;0.0;1.0;0.0;0.0;1
133341;1;2017;4;4;63.5;71.7;68.0;59.5;50.8;45.4;0.0;0.0;1.0;0.0;2
133342;1;2017;4;4;67.0;72.9;69.9;65.0;56.1;47.8;0.0;0.0;0.0;1.0;0
133463;1;2017;4;5;68.0;74.3;70.8;66.8;62.2;60.0;1.0;0.0;0.0;0.0;1
133464;1;2017;4;5;67.4;73.4;70.3;66.2;61.1;58.1;0.0;1.0;0.0;0.0;1
133465;1;2017;4;5;64.1;71.8;68.4;60.0;51.5;46.3;0.0;0.0;1.0;0.0;2
133466;1;2017;4;5;66.9;73.6;70.2;65.2;56.4;48.4;0.0;0.0;0.0;1.0;0
133587;1;2017;4;6;67.6;73.4;70.4;66.6;62.2;60.0;1.0;0.0;0.0;0.0;1
133588;1;2017;4;6;67.8;75.0;70.2;66.5;61.3;58.6;0.0;1.0;0.0;0.0;1
133589;1;2017;4;6;65.0;71.9;68.8;60.9;52.6;47.3;0.0;0.0;1.0;0.0;2
133590;1;2017;4;6;67.0;73.0;70.0;65.4;57.4;49.2;0.0;0.0;0.0;1.0;0
133711;1;2017;4;7;67.9;73.8;70.5;66.5;62.0;59.9;1.0;0.0;0.0;0.0;1
133712;1;2017;4;7;67.9;74.0;70.4;66.8;61.0;58.8;0.0;1.0;0.0;0.0;1
133713;1;2017;4;7;65.6;72.6;69.6;62.5;55.2;50.6;0.0;0.0;1.0;0.0;2
133714;1;2017;4;7;67.2;73.4;70.2;65.6;59.0;52.4;0.0;0.0;0.0;1.0;0
133835;1;2017;4;8;66.8;72.6;69.9;65.0;59.0;54.8;1.0;0.0;0.0;0.0;1
133836;1;2017;4;8;66.8;72.5;69.6;65.9;61.2;58.5;0.0;1.0;0.0;0.0;1
133837;1;2017;4;8;65.9;72.3;69.7;63.2;56.4;52.4;0.0;0.0;1.0;0.0;1
133838;1;2017;4;8;66.5;72.5;69.8;64.7;58.3;53.7;0.0;0.0;0.0;1.0;0
133959;1;2017;4;9;65.7;71.8;68.9;62.6;56.2;52.0;1.0;0.0;0.0;0.0;1
133960;1;2017;4;9;66.6;72.6;69.1;64.6;59.2;56.1;0.0;1.0;0.0;0.0;1
133961;1;2017;4;9;66.7;73.3;69.8;63.7;57.0;53.3;0.0;0.0;1.0;0.0;1
133962;1;2017;4;9;66.2;72.2;69.3;63.2;56.8;52.8;0.0;0.0;0.0;1.0;0
134083;1;2017;4;10;68.3;73.7;70.7;66.7;61.2;58.8;1.0;0.0;0.0;0.0;1
134084;1;2017;4;10;67.2;73.0;69.8;65.3;59.2;54.6;0.0;1.0;0.0;0.0;1
134085;1;2017;4;10;63.2;70.7;67.1;59.6;50.5;44.8;0.0;0.0;1.0;0.0;2
134086;1;2017;4;10;66.9;72.9;69.9;64.4;55.3;46.8;0.0;0.0;0.0;1.0;0
134207;1;2017;4;11;68.3;77.3;70.7;66.5;61.3;58.7;1.0;0.0;0.0;0.0;1
134208;1;2017;4;11;66.8;72.7;69.6;65.2;58.8;54.8;0.0;1.0;0.0;0.0;1
134209;1;2017;4;11;63.0;70.8;67.1;58.6;49.7;43.6;0.0;0.0;1.0;0.0;2
134210;1;2017;4;11;66.9;74.7;69.9;64.4;54.9;46.0;0.0;0.0;0.0;1.0;0
134331;1;2017;4;12;67.7;73.4;70.4;66.3;61.1;58.5;1.0;0.0;0.0;0.0;1
134332;1;2017;4;12;66.4;72.5;69.6;64.6;58.2;54.4;0.0;1.0;0.0;0.0;1
134333;1;2017;4;12;63.1;70.9;67.5;58.9;50.3;45.1;0.0;0.0;1.0;0.0;2
134334;1;2017;4;12;66.4;72.7;69.7;64.3;55.0;47.0;0.0;0.0;0.0;1.0;0
134455;1;2017;4;13;65.3;71.7;68.9;62.9;56.3;52.8;1.0;0.0;0.0;0.0;1
134456;1;2017;4;13;65.8;71.8;69.1;64.0;57.8;54.6;0.0;1.0;0.0;0.0;1
134457;1;2017;4;13;64.0;71.3;68.0;59.9;52.5;48.1;0.0;0.0;1.0;0.0;2
134458;1;2017;4;13;65.0;71.5;68.8;62.1;55.0;49.8;0.0;0.0;0.0;1.0;0
134579;1;2017;4;14;65.2;71.9;68.7;62.3;56.0;51.5;1.0;0.0;0.0;0.0;1
134580;1;2017;4;14;65.8;72.2;68.6;64.4;59.5;57.0;0.0;1.0;0.0;0.0;1
134581;1;2017;4;14;63.4;70.6;67.2;59.4;51.3;46.4;0.0;0.0;1.0;0.0;2
134582;1;2017;4;14;64.8;71.7;68.4;62.1;54.4;48.2;0.0;0.0;0.0;1.0;0
134703;1;2017;4;15;65.1;71.3;68.8;62.5;56.4;52.0;1.0;0.0;0.0;0.0;1
134704;1;2017;4;15;66.3;71.7;69.2;64.6;59.0;56.4;0.0;1.0;0.0;0.0;1
134705;1;2017;4;15;63.9;70.9;67.6;60.3;52.4;47.5;0.0;0.0;1.0;0.0;2
134706;1;2017;4;15;65.0;71.1;68.7;62.2;55.3;49.2;0.0;0.0;0.0;1.0;0
134827;1;2017;4;16;64.4;70.9;68.4;61.1;55.1;51.4;1.0;0.0;0.0;0.0;1
134828;1;2017;4;16;66.1;71.8;69.1;64.7;58.7;55.3;0.0;1.0;0.0;0.0;1
134829;1;2017;4;16;65.1;71.6;68.8;61.5;54.9;50.8;0.0;0.0;1.0;0.0;2
134830;1;2017;4;16;65.0;71.4;68.7;61.8;55.4;51.4;0.0;0.0;0.0;1.0;0
134951;1;2017;4;17;67.5;72.7;70.1;66.3;60.9;58.4;1.0;0.0;0.0;0.0;1
134952;1;2017;4;17;66.7;72.2;69.6;65.6;59.1;54.8;0.0;1.0;0.0;0.0;1
134953;1;2017;4;17;62.9;70.7;67.1;59.2;48.7;43.0;0.0;0.0;1.0;0.0;2
134954;1;2017;4;17;66.3;72.0;69.5;64.1;54.9;45.0;0.0;0.0;0.0;1.0;0
135075;1;2017;4;18;67.5;73.5;69.8;66.2;61.6;59.3;1.0;0.0;0.0;0.0;1
135076;1;2017;4;18;67.0;72.9;69.8;65.7;59.1;54.7;0.0;1.0;0.0;0.0;1
135077;1;2017;4;18;62.5;70.4;67.0;58.3;49.0;43.1;0.0;0.0;1.0;0.0;2
135078;1;2017;4;18;66.4;72.9;69.5;64.4;54.3;45.5;0.0;0.0;0.0;1.0;0
135199;1;2017;4;19;68.6;76.0;70.5;66.6;61.9;59.6;1.0;0.0;0.0;0.0;1
135200;1;2017;4;19;67.8;74.0;70.2;66.2;61.1;57.3;0.0;1.0;0.0;0.0;1
135201;1;2017;4;19;64.9;72.7;69.3;60.1;51.5;46.7;0.0;0.0;1.0;0.0;2
135202;1;2017;4;19;67.4;74.3;70.0;65.3;56.4;48.4;0.0;0.0;0.0;1.0;0
135323;1;2017;4;20;68.4;74.0;70.8;66.9;62.2;60.0;1.0;0.0;0.0;0.0;1
135324;1;2017;4;20;68.0;74.0;70.4;66.5;61.5;58.3;0.0;1.0;0.0;0.0;1
135325;1;2017;4;20;64.6;72.6;69.1;60.5;51.6;45.4;0.0;0.0;1.0;0.0;2
135326;1;2017;4;20;67.4;73.6;70.3;65.4;56.6;48.2;0.0;0.0;0.0;1.0;0
135447;1;2017;4;21;67.0;72.8;69.7;65.9;61.6;59.4;1.0;0.0;0.0;0.0;1
135448;1;2017;4;21;67.4;73.2;69.7;66.1;61.2;59.1;0.0;1.0;0.0;0.0;1
135449;1;2017;4;21;65.6;71.9;68.9;61.8;54.2;49.3;0.0;0.0;1.0;0.0;2
135450;1;2017;4;21;67.1;72.9;69.7;65.9;61.4;59.1;0.0;0.0;0.0;1.0;0
135571;1;2017;4;22;66.4;72.7;69.5;64.7;58.6;54.5;1.0;0.0;0.0;0.0;1
135572;1;2017;4;22;66.7;72.6;69.2;65.5;60.3;58.1;0.0;1.0;0.0;0.0;1
135573;1;2017;4;22;65.8;72.2;69.4;63.6;57.0;53.1;0.0;0.0;1.0;0.0;1
135574;1;2017;4;22;66.2;72.6;69.4;64.5;58.3;54.0;0.0;0.0;0.0;1.0;0
135695;1;2017;4;23;66.0;73.7;68.4;62.8;56.0;50.6;1.0;0.0;0.0;0.0;1
135696;1;2017;4;23;66.5;72.6;69.6;65.1;58.4;54.6;0.0;1.0;0.0;0.0;1
135697;1;2017;4;23;65.6;71.9;69.4;62.8;56.4;53.1;0.0;0.0;1.0;0.0;2
135698;1;2017;4;23;66.0;72.8;69.2;63.1;56.4;51.5;0.0;0.0;0.0;1.0;0
135819;1;2017;4;24;68.2;75.0;70.0;66.2;61.6;59.4;1.0;0.0;0.0;0.0;1
135820;1;2017;4;24;67.1;73.5;69.6;65.5;60.2;55.5;0.0;1.0;0.0;0.0;1
135821;1;2017;4;24;64.4;71.9;69.0;59.7;50.5;44.2;0.0;0.0;1.0;0.0;2
135822;1;2017;4;24;67.0;73.5;69.6;64.8;55.5;46.7;0.0;0.0;0.0;1.0;0
135943;1;2017;4;25;68.1;74.3;70.5;66.6;62.0;59.5;1.0;0.0;0.0;0.0;1
135944;1;2017;4;25;67.8;74.5;69.8;66.1;61.2;56.7;0.0;1.0;0.0;0.0;1
135945;1;2017;4;25;63.6;71.7;67.7;59.1;49.9;43.8;0.0;0.0;1.0;0.0;2
135946;1;2017;4;25;67.0;73.8;69.8;65.0;55.3;46.3;0.0;0.0;0.0;1.0;0
136067;1;2017;4;26;67.4;73.5;70.1;66.3;61.4;59.1;1.0;0.0;0.0;0.0;1
136068;1;2017;4;26;67.7;73.5;70.3;66.2;61.2;58.5;0.0;1.0;0.0;0.0;1
136069;1;2017;4;26;63.6;71.4;67.5;59.6;50.0;44.1;0.0;0.0;1.0;0.0;2
136070;1;2017;4;26;66.5;72.8;69.7;64.7;55.7;46.5;0.0;0.0;0.0;1.0;0
136191;1;2017;4;27;67.9;74.3;70.6;66.6;61.8;59.4;1.0;0.0;0.0;0.0;1
136192;1;2017;4;27;67.4;76.0;69.7;65.7;60.8;57.6;0.0;1.0;0.0;0.0;1
136193;1;2017;4;27;65.0;72.0;69.0;61.3;54.3;50.0;0.0;0.0;1.0;0.0;2
136194;1;2017;4;27;67.1;73.8;70.0;65.3;58.0;51.5;0.0;0.0;0.0;1.0;0
136315;1;2017;4;28;67.9;73.7;70.6;66.4;61.8;59.7;1.0;0.0;0.0;0.0;1
136316;1;2017;4;28;67.6;73.3;70.1;66.2;61.2;58.2;0.0;1.0;0.0;0.0;1
136317;1;2017;4;28;65.5;72.4;69.3;62.1;54.9;50.6;0.0;0.0;1.0;0.0;2
136318;1;2017;4;28;67.1;73.2;70.1;65.2;58.3;52.1;0.0;0.0;0.0;1.0;0
136439;1;2017;4;29;68.1;74.0;71.8;66.2;59.7;55.5;1.0;0.0;0.0;0.0;1
136440;1;2017;4;29;68.4;73.9;71.7;66.9;60.8;57.4;0.0;1.0;0.0;0.0;1
136441;1;2017;4;29;66.8;72.9;70.2;63.5;57.3;53.8;0.0;0.0;1.0;0.0;1
136442;1;2017;4;29;67.8;73.9;71.4;65.6;58.8;54.9;0.0;0.0;0.0;1.0;0
136563;1;2017;4;30;66.2;72.9;70.0;63.1;56.5;52.4;1.0;0.0;0.0;0.0;1
136564;1;2017;4;30;66.6;72.5;70.3;64.5;58.4;55.2;0.0;1.0;0.0;0.0;1
136565;1;2017;4;30;67.3;73.4;70.8;64.0;57.2;52.7;0.0;0.0;1.0;0.0;1
136566;1;2017;4;30;66.6;73.0;70.3;63.6;57.0;52.7;0.0;0.0;0.0;1.0;0
136683;1;2017;5;1;65.2;71.8;68.8;61.8;56.0;51.0;1.0;0.0;0.0;0.0;1
136684;1;2017;5;1;66.6;73.0;69.3;65.2;59.4;56.5;0.0;1.0;0.0;0.0;1
136685;1;2017;5;1;64.9;71.9;69.1;60.4;52.4;47.3;0.0;0.0;1.0;0.0;2
136686;1;2017;5;1;65.3;71.9;69.0;62.2;55.0;49.0;0.0;0.0;0.0;1.0;0
136807;1;2017;5;2;65.9;71.9;68.9;63.6;57.2;52.7;1.0;0.0;0.0;0.0;1
136808;1;2017;5;2;66.7;73.3;69.8;64.6;58.1;54.2;0.0;1.0;0.0;0.0;1
136809;1;2017;5;2;64.0;71.6;68.4;59.9;52.8;48.0;0.0;0.0;1.0;0.0;2
136810;1;2017;5;2;65.6;72.2;69.1;62.8;55.4;49.8;0.0;0.0;0.0;1.0;0
136931;1;2017;5;3;67.8;73.4;70.1;66.3;61.6;59.3;1.0;0.0;0.0;0.0;1
136932;1;2017;5;3;67.1;72.8;69.8;65.8;60.6;57.0;0.0;1.0;0.0;0.0;1
136933;1;2017;5;3;64.2;71.8;68.6;59.5;49.9;44.6;0.0;0.0;1.0;0.0;2
136934;1;2017;5;3;66.7;72.6;69.7;64.8;55.1;46.6;0.0;0.0;0.0;1.0;0
137055;1;2017;5;4;67.8;73.6;69.9;66.3;61.8;59.4;1.0;0.0;0.0;0.0;1
137056;1;2017;5;4;66.5;71.9;69.2;65.6;60.9;58.3;0.0;1.0;0.0;0.0;1
137057;1;2017;5;4;63.9;71.3;67.7;59.3;50.1;44.6;0.0;0.0;1.0;0.0;2
137058;1;2017;5;4;66.6;72.7;69.4;64.7;55.7;46.4;0.0;0.0;0.0;1.0;0
137179;1;2017;5;5;68.2;76.5;70.3;66.3;61.8;59.3;1.0;0.0;0.0;0.0;1
137180;1;2017;5;5;67.3;72.9;70.0;66.5;61.3;59.2;0.0;1.0;0.0;0.0;1
137181;1;2017;5;5;64.0;71.3;67.9;61.2;53.0;48.3;0.0;0.0;1.0;0.0;2
137182;1;2017;5;5;67.1;74.5;69.8;65.1;57.5;50.2;0.0;0.0;0.0;1.0;0
137303;1;2017;5;6;66.3;72.5;69.3;64.1;58.7;54.8;1.0;0.0;0.0;0.0;1
137304;1;2017;5;6;69.1;80.0;70.0;66.0;61.0;58.3;0.0;1.0;0.0;0.0;1
137305;1;2017;5;6;65.6;71.7;69.2;63.1;56.5;52.4;0.0;0.0;1.0;0.0;2
137306;1;2017;5;6;66.7;72.8;69.4;64.2;58.1;53.5;0.0;0.0;0.0;1.0;0
137427;1;2017;5;7;64.8;71.5;67.9;62.6;56.7;52.3;1.0;0.0;0.0;0.0;1
137428;1;2017;5;7;67.0;72.0;69.1;65.0;59.4;56.5;0.0;1.0;0.0;0.0;1
137429;1;2017;5;7;66.2;72.7;69.8;63.6;57.4;54.2;0.0;0.0;1.0;0.0;1
137430;1;2017;5;7;65.7;72.0;68.9;63.2;57.2;53.1;0.0;0.0;0.0;1.0;0
137547;1;2017;5;8;68.4;74.3;69.8;66.2;61.4;59.2;1.0;0.0;0.0;0.0;1
137548;1;2017;5;8;66.9;73.3;69.7;65.7;60.1;55.2;0.0;1.0;0.0;0.0;1
137549;1;2017;5;8;63.4;70.9;67.6;58.7;49.6;44.0;0.0;0.0;1.0;0.0;2
137550;1;2017;5;8;66.9;72.8;69.4;64.4;54.6;45.8;0.0;0.0;0.0;1.0;0
137670;1;2017;5;9;67.9;74.0;69.8;66.2;61.8;59.6;1.0;0.0;0.0;0.0;1
137671;1;2017;5;9;66.7;72.6;69.3;65.7;60.1;56.0;0.0;1.0;0.0;0.0;1
137672;1;2017;5;9;62.8;70.8;66.9;58.7;49.3;44.0;0.0;0.0;1.0;0.0;2
137673;1;2017;5;9;66.5;72.8;69.3;64.5;54.9;46.2;0.0;0.0;0.0;1.0;0
137794;1;2017;5;10;67.2;74.0;69.7;66.0;61.7;59.5;1.0;0.0;0.0;0.0;1
137795;1;2017;5;10;67.2;74.3;70.0;66.0;60.9;57.7;0.0;1.0;0.0;0.0;1
137796;1;2017;5;10;62.8;70.6;67.0;59.0;50.0;44.9;0.0;0.0;1.0;0.0;2
137797;1;2017;5;10;66.5;73.4;69.6;64.8;55.2;46.6;0.0;0.0;0.0;1.0;0
137918;1;2017;5;11;68.3;74.5;71.0;66.7;62.3;60.1;1.0;0.0;0.0;0.0;1
137919;1;2017;5;11;67.8;74.3;70.4;66.7;61.7;59.1;0.0;1.0;0.0;0.0;1
137920;1;2017;5;11;66.6;73.8;70.5;62.8;52.9;47.5;0.0;0.0;1.0;0.0;2
137921;1;2017;5;11;67.5;74.0;70.6;65.7;58.2;49.8;0.0;0.0;0.0;1.0;0
138042;1;2017;5;12;68.3;74.3;70.8;66.9;62.5;60.1;1.0;0.0;0.0;0.0;1
138043;1;2017;5;12;68.0;74.7;70.6;66.9;61.3;58.5;0.0;1.0;0.0;0.0;1
138044;1;2017;5;12;64.9;71.9;69.0;61.9;54.3;50.1;0.0;0.0;1.0;0.0;2
138045;1;2017;5;12;67.4;73.7;70.4;65.7;58.4;51.6;0.0;0.0;0.0;1.0;0
138166;1;2017;5;13;66.5;72.7;69.7;64.3;58.8;54.0;1.0;0.0;0.0;0.0;1
138167;1;2017;5;13;68.1;75.7;70.9;66.6;60.5;57.4;0.0;1.0;0.0;0.0;1
138168;1;2017;5;13;66.0;72.4;69.7;63.6;56.7;52.8;0.0;0.0;1.0;0.0;1
138169;1;2017;5;13;66.6;73.6;69.8;64.5;58.2;53.5;0.0;0.0;0.0;1.0;0
138290;1;2017;5;14;66.0;73.3;69.0;62.9;56.3;52.3;1.0;0.0;0.0;0.0;1
138291;1;2017;5;14;67.2;73.8;70.4;65.7;59.4;56.2;0.0;1.0;0.0;0.0;1
138292;1;2017;5;14;65.8;72.4;69.4;63.6;56.7;53.2;0.0;0.0;1.0;0.0;1
138293;1;2017;5;14;66.2;73.0;69.5;63.7;56.8;52.9;0.0;0.0;0.0;1.0;0
138413;1;2017;5;15;65.9;72.3;69.3;63.4;57.1;53.5;1.0;0.0;0.0;0.0;1
138414;1;2017;5;15;66.6;73.0;69.6;65.1;59.1;56.2;0.0;1.0;0.0;0.0;1
138415;1;2017;5;15;64.3;71.6;68.3;60.9;53.5;49.1;0.0;0.0;1.0;0.0;2
138416;1;2017;5;15;65.5;72.0;69.1;62.9;55.9;50.8;0.0;0.0;0.0;1.0;0
138533;1;2017;5;16;67.9;74.8;70.5;66.8;61.8;59.4;1.0;0.0;0.0;0.0;1
138534;1;2017;5;16;67.3;73.5;69.9;66.2;60.2;56.3;0.0;1.0;0.0;0.0;1
138535;1;2017;5;16;62.7;70.6;66.9;58.6;48.7;42.7;0.0;0.0;1.0;0.0;2
138536;1;2017;5;16;66.6;73.6;69.9;64.7;54.5;44.8;0.0;0.0;0.0;1.0;0
138656;1;2017;5;17;67.1;73.0;69.7;66.1;61.8;59.5;1.0;0.0;0.0;0.0;1
138657;1;2017;5;17;66.9;73.0;69.4;65.7;60.2;56.2;0.0;1.0;0.0;0.0;1
138658;1;2017;5;17;63.2;70.8;67.3;58.4;49.6;44.1;0.0;0.0;1.0;0.0;2
138659;1;2017;5;17;66.1;72.3;69.2;64.5;54.5;46.0;0.0;0.0;0.0;1.0;0
138780;1;2017;5;18;68.1;75.3;70.4;66.5;61.9;59.8;1.0;0.0;0.0;0.0;1
138781;1;2017;5;18;67.4;73.8;69.9;66.2;61.0;57.8;0.0;1.0;0.0;0.0;1
138782;1;2017;5;18;65.2;72.9;69.1;61.4;53.2;48.2;0.0;0.0;1.0;0.0;2
138783;1;2017;5;18;67.3;74.5;70.0;65.4;58.1;50.2;0.0;0.0;0.0;1.0;0
138904;1;2017;5;19;67.5;73.3;70.0;66.1;61.9;59.5;1.0;0.0;0.0;0.0;1
138905;1;2017;5;19;67.4;73.7;69.7;66.0;60.5;58.4;0.0;1.0;0.0;0.0;1
138906;1;2017;5;19;65.8;72.3;69.1;61.7;54.2;49.5;0.0;0.0;1.0;0.0;2
138907;1;2017;5;19;66.9;72.8;69.6;65.1;58.2;51.0;0.0;0.0;0.0;1.0;0
139028;1;2017;5;20;66.7;72.8;69.5;64.7;59.0;54.5;1.0;0.0;0.0;0.0;1
139029;1;2017;5;20;67.0;73.0;69.4;66.0;61.0;59.0;0.0;1.0;0.0;0.0;1
139030;1;2017;5;20;65.6;72.0;69.2;63.5;56.6;53.2;0.0;0.0;1.0;0.0;2
139031;1;2017;5;20;66.4;72.7;69.4;64.7;58.4;54.0;0.0;0.0;0.0;1.0;0
139152;1;2017;5;21;65.3;71.9;68.8;62.7;56.3;52.2;1.0;0.0;0.0;0.0;1
139153;1;2017;5;21;70.1;78.6;74.8;64.9;58.3;55.2;0.0;1.0;0.0;0.0;1
139154;1;2017;5;21;65.9;72.0;69.1;63.9;57.3;53.4;0.0;0.0;1.0;0.0;1
