ID;NMT;anio;mes;dia;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99;tipo_D;tipo_E;tipo_N;tipo_T;cluster
34620;3;2014;12;25;62.2;67.5;62.7;55.0;49.8;45.8;0.0;0.0;0.0;1.0;2
34717;3;2014;12;26;63.8;71.8;65.0;60.2;55.5;49.9;1.0;0.0;0.0;0.0;0
34718;3;2014;12;26;62.6;69.4;64.1;60.0;56.4;53.3;0.0;1.0;0.0;0.0;0
34719;3;2014;12;26;57.9;67.5;59.9;53.4;48.7;45.5;0.0;0.0;1.0;0.0;1
34720;3;2014;12;26;62.3;70.5;64.0;58.7;51.3;46.7;0.0;0.0;0.0;1.0;2
34817;3;2014;12;27;61.3;70.0;64.2;59.3;53.4;49.1;1.0;0.0;0.0;0.0;0
34818;3;2014;12;27;61.9;69.4;63.8;60.4;57.6;54.2;0.0;1.0;0.0;0.0;0
34819;3;2014;12;27;61.4;69.6;63.4;58.0;53.6;49.5;0.0;0.0;1.0;0.0;0
34820;3;2014;12;27;61.5;69.8;63.9;59.2;54.0;49.5;0.0;0.0;0.0;1.0;2
34917;3;2014;12;28;62.4;71.5;64.0;58.6;52.3;47.9;1.0;0.0;0.0;0.0;0
34918;3;2014;12;28;61.5;70.8;63.7;58.8;54.7;51.4;0.0;1.0;0.0;0.0;0
34919;3;2014;12;28;61.9;70.4;64.5;59.2;55.0;49.6;0.0;0.0;1.0;0.0;0
34920;3;2014;12;28;62.1;70.9;64.1;58.8;53.2;48.4;0.0;0.0;0.0;1.0;2
35017;3;2014;12;29;65.1;73.7;67.8;62.8;57.9;54.3;1.0;0.0;0.0;0.0;0
35018;3;2014;12;29;60.6;68.2;63.3;58.9;55.2;52.4;0.0;1.0;0.0;0.0;0
35019;3;2014;12;29;58.4;67.7;61.4;54.9;50.8;47.7;0.0;0.0;1.0;0.0;1
35020;3;2014;12;29;63.1;72.3;66.2;59.9;52.8;48.8;0.0;0.0;0.0;1.0;2
35117;3;2014;12;30;63.3;72.6;65.9;60.8;56.6;52.0;1.0;0.0;0.0;0.0;0
35118;3;2014;12;30;61.8;69.0;63.9;59.8;56.5;54.6;0.0;1.0;0.0;0.0;0
35119;3;2014;12;30;57.8;66.9;60.4;54.4;50.2;47.3;0.0;0.0;1.0;0.0;1
35120;3;2014;12;30;62.0;71.0;64.7;59.3;52.6;48.7;0.0;0.0;0.0;1.0;2
35217;3;2014;12;31;61.8;71.3;64.7;58.7;54.3;50.7;1.0;0.0;0.0;0.0;0
35218;3;2014;12;31;66.0;68.9;62.1;56.0;52.3;49.9;0.0;1.0;0.0;0.0;0
35219;3;2014;12;31;68.8;70.3;65.3;60.0;53.4;49.1;0.0;0.0;1.0;0.0;0
35220;3;2014;12;31;66.4;71.1;64.8;58.6;53.4;49.9;0.0;0.0;0.0;1.0;2
35320;3;2015;1;1;60.1;67.5;61.4;55.0;50.0;46.1;1.0;0.0;0.0;0.0;0
35321;3;2015;1;1;61.3;69.0;62.0;56.7;53.0;49.8;0.0;1.0;0.0;0.0;0
35322;3;2015;1;1;72.9;79.2;67.9;60.8;55.3;51.3;0.0;0.0;1.0;0.0;0
35323;3;2015;1;1;68.6;73.0;64.4;56.9;51.3;46.8;0.0;0.0;0.0;1.0;2
35437;3;2015;1;2;61.9;70.4;64.6;59.7;55.1;50.9;1.0;0.0;0.0;0.0;0
35438;3;2015;1;2;61.3;69.2;63.9;59.4;55.9;53.1;0.0;1.0;0.0;0.0;0
35439;3;2015;1;2;62.6;68.0;59.8;52.1;47.2;43.3;0.0;0.0;1.0;0.0;1
35440;3;2015;1;2;60.7;69.5;63.7;58.1;50.2;44.9;0.0;0.0;0.0;1.0;2
35561;3;2015;1;3;60.9;69.0;64.0;58.6;52.6;48.3;1.0;0.0;0.0;0.0;0
35562;3;2015;1;3;62.3;68.7;63.5;59.5;56.5;53.3;0.0;1.0;0.0;0.0;0
35563;3;2015;1;3;60.2;68.1;62.9;57.2;52.6;49.4;0.0;0.0;1.0;0.0;1
35564;3;2015;1;3;61.0;68.8;63.6;58.5;53.1;49.0;0.0;0.0;0.0;1.0;2
35685;3;2015;1;4;60.4;67.6;63.1;57.8;51.4;47.6;1.0;0.0;0.0;0.0;0
35686;3;2015;1;4;60.6;67.8;63.2;59.0;55.3;51.4;0.0;1.0;0.0;0.0;0
35687;3;2015;1;4;59.9;68.5;62.6;57.1;52.8;49.7;0.0;0.0;1.0;0.0;1
35688;3;2015;1;4;60.2;67.9;62.9;57.8;52.1;48.1;0.0;0.0;0.0;1.0;2
35803;3;2015;1;5;63.4;73.4;65.8;60.2;55.9;53.1;1.0;0.0;0.0;0.0;0
35804;3;2015;1;5;59.7;67.6;62.6;57.7;54.1;51.8;0.0;1.0;0.0;0.0;0
35805;3;2015;1;5;58.3;67.6;60.1;53.4;49.8;46.9;0.0;0.0;1.0;0.0;1
35806;3;2015;1;5;61.8;71.5;64.4;58.1;52.0;48.3;0.0;0.0;0.0;1.0;2
35915;3;2015;1;6;58.0;66.6;61.1;55.1;51.1;48.0;1.0;0.0;0.0;0.0;0
35916;3;2015;1;6;60.3;66.3;61.6;56.4;52.5;50.1;0.0;1.0;0.0;0.0;0
35917;3;2015;1;6;60.7;68.5;63.7;58.0;52.8;49.6;0.0;0.0;1.0;0.0;0
35918;3;2015;1;6;59.4;67.4;62.5;56.0;51.5;48.2;0.0;0.0;0.0;1.0;2
36039;3;2015;1;7;64.6;73.5;67.2;62.2;58.1;54.4;1.0;0.0;0.0;0.0;0
36040;3;2015;1;7;61.4;71.2;64.1;58.0;53.7;51.1;0.0;1.0;0.0;0.0;0
36041;3;2015;1;7;56.7;66.7;59.3;53.0;49.0;44.8;0.0;0.0;1.0;0.0;1
36042;3;2015;1;7;62.6;72.0;65.8;59.3;51.4;46.6;0.0;0.0;0.0;1.0;2
36163;3;2015;1;8;63.7;73.0;66.8;60.9;56.4;53.5;1.0;0.0;0.0;0.0;0
36164;3;2015;1;8;60.2;68.5;63.3;57.8;53.3;49.3;0.0;1.0;0.0;0.0;0
36165;3;2015;1;8;57.4;67.2;60.2;53.3;49.0;43.8;0.0;0.0;1.0;0.0;1
36166;3;2015;1;8;61.8;71.6;65.1;58.3;51.3;46.1;0.0;0.0;0.0;1.0;2
36287;3;2015;1;9;63.8;73.9;66.3;60.5;56.1;53.4;1.0;0.0;0.0;0.0;0
36288;3;2015;1;9;60.9;68.7;63.7;58.9;55.2;52.1;0.0;1.0;0.0;0.0;0
36289;3;2015;1;9;58.5;68.1;61.0;54.0;49.9;46.5;0.0;0.0;1.0;0.0;1
36290;3;2015;1;9;62.2;72.1;64.8;58.6;52.3;48.3;0.0;0.0;0.0;1.0;2
36411;3;2015;1;10;62.0;71.4;64.4;59.3;53.8;49.8;1.0;0.0;0.0;0.0;0
36412;3;2015;1;10;61.1;68.0;63.6;59.7;56.2;53.5;0.0;1.0;0.0;0.0;0
36413;3;2015;1;10;61.0;70.0;63.6;58.3;54.2;50.5;0.0;0.0;1.0;0.0;0
36414;3;2015;1;10;61.5;70.6;64.0;59.1;54.4;50.3;0.0;0.0;0.0;1.0;2
36535;3;2015;1;11;58.9;66.7;62.3;56.6;51.6;47.6;1.0;0.0;0.0;0.0;0
36536;3;2015;1;11;59.7;67.2;62.7;57.4;53.2;50.4;0.0;1.0;0.0;0.0;0
36537;3;2015;1;11;61.1;69.6;64.0;59.0;54.6;51.6;0.0;0.0;1.0;0.0;0
36538;3;2015;1;11;59.8;67.9;62.9;57.5;52.3;48.1;0.0;0.0;0.0;1.0;2
36659;3;2015;1;12;63.8;71.8;66.6;62.1;56.1;52.3;1.0;0.0;0.0;0.0;0
36660;3;2015;1;12;60.0;68.6;62.8;57.6;53.5;50.3;0.0;1.0;0.0;0.0;0
36661;3;2015;1;12;56.7;66.6;59.2;52.1;48.2;45.2;0.0;0.0;1.0;0.0;1
36662;3;2015;1;12;61.8;70.6;65.4;58.4;50.5;46.3;0.0;0.0;0.0;1.0;2
36783;3;2015;1;13;62.3;70.1;65.1;60.0;55.3;51.1;1.0;0.0;0.0;0.0;0
36784;3;2015;1;13;61.6;69.7;65.0;58.7;53.0;49.5;0.0;1.0;0.0;0.0;0
36785;3;2015;1;13;56.8;66.7;59.6;52.4;48.1;45.0;0.0;0.0;1.0;0.0;1
36786;3;2015;1;13;61.0;69.5;64.4;57.8;50.3;46.1;0.0;0.0;0.0;1.0;2
36903;3;2015;1;14;62.8;72.1;65.9;60.1;55.9;52.5;1.0;0.0;0.0;0.0;0
36904;3;2015;1;14;60.5;69.2;63.7;58.1;53.6;49.8;0.0;1.0;0.0;0.0;0
36905;3;2015;1;14;57.5;66.6;61.5;53.0;46.9;43.5;0.0;0.0;1.0;0.0;1
36906;3;2015;1;14;61.2;70.6;64.5;58.3;50.0;45.0;0.0;0.0;0.0;1.0;2
37019;3;2015;1;15;63.3;72.3;66.6;60.4;55.2;50.8;1.0;0.0;0.0;0.0;0
37020;3;2015;1;15;60.3;69.0;63.6;57.7;54.0;51.8;0.0;1.0;0.0;0.0;0
37021;3;2015;1;15;56.1;66.3;59.3;51.7;46.8;43.5;0.0;0.0;1.0;0.0;1
37022;3;2015;1;15;61.3;71.0;64.8;57.5;49.6;44.6;0.0;0.0;0.0;1.0;2
37135;3;2015;1;16;62.8;71.8;65.9;60.4;54.9;50.4;1.0;0.0;0.0;0.0;0
37136;3;2015;1;16;61.4;69.1;64.2;59.5;55.9;53.7;0.0;1.0;0.0;0.0;0
37137;3;2015;1;16;58.0;66.9;61.5;54.4;49.5;46.1;0.0;0.0;1.0;0.0;1
37138;3;2015;1;16;61.4;70.4;64.8;58.5;52.0;47.3;0.0;0.0;0.0;1.0;2
37248;3;2015;1;17;59.2;67.3;62.6;56.9;52.2;48.6;1.0;0.0;0.0;0.0;0
37249;3;2015;1;17;61.4;68.6;63.7;59.7;56.3;54.0;0.0;1.0;0.0;0.0;0
37250;3;2015;1;17;61.3;70.3;63.9;59.0;54.4;50.9;0.0;0.0;1.0;0.0;0
37251;3;2015;1;17;60.5;68.6;63.3;58.3;53.3;49.5;0.0;0.0;0.0;1.0;2
37360;3;2015;1;18;58.5;67.0;62.2;55.4;50.4;46.5;1.0;0.0;0.0;0.0;0
37361;3;2015;1;18;62.2;67.6;62.8;56.4;52.3;49.3;0.0;1.0;0.0;0.0;0
37362;3;2015;1;18;62.3;69.0;63.9;58.9;54.4;50.1;0.0;0.0;1.0;0.0;0
37363;3;2015;1;18;60.7;67.9;63.0;56.8;51.5;47.4;0.0;0.0;0.0;1.0;2
37472;3;2015;1;19;61.0;69.5;64.4;58.2;53.5;49.8;1.0;0.0;0.0;0.0;0
37473;3;2015;1;19;59.5;67.8;62.6;56.4;52.2;49.2;0.0;1.0;0.0;0.0;0
37474;3;2015;1;19;57.1;67.6;60.0;51.9;46.7;43.9;0.0;0.0;1.0;0.0;1
37475;3;2015;1;19;59.6;68.7;63.2;56.0;49.1;45.0;0.0;0.0;0.0;1.0;2
37584;3;2015;1;20;62.2;71.4;65.6;59.3;54.0;49.8;1.0;0.0;0.0;0.0;0
37585;3;2015;1;20;60.1;69.1;63.3;57.3;53.0;50.2;0.0;1.0;0.0;0.0;0
37586;3;2015;1;20;56.2;66.8;58.7;51.4;47.3;45.2;0.0;0.0;1.0;0.0;1
37587;3;2015;1;20;60.6;70.4;64.2;56.8;49.5;46.1;0.0;0.0;0.0;1.0;2
37699;3;2015;1;21;61.5;70.5;64.5;58.9;54.4;49.6;1.0;0.0;0.0;0.0;0
37700;3;2015;1;21;60.0;68.1;63.4;57.4;53.2;50.1;0.0;1.0;0.0;0.0;0
37701;3;2015;1;21;57.5;66.4;60.4;54.1;49.2;45.0;0.0;0.0;1.0;0.0;1
37702;3;2015;1;21;60.2;69.1;63.5;57.2;51.2;46.6;0.0;0.0;0.0;1.0;2
37815;3;2015;1;22;61.4;69.8;64.5;58.8;54.3;50.8;1.0;0.0;0.0;0.0;0
37816;3;2015;1;22;60.7;68.9;63.7;58.4;54.3;51.9;0.0;1.0;0.0;0.0;0
37817;3;2015;1;22;58.1;67.1;61.3;54.7;49.1;45.4;0.0;0.0;1.0;0.0;1
37818;3;2015;1;22;60.7;69.7;63.8;57.8;52.3;46.9;0.0;0.0;0.0;1.0;2
37931;3;2015;1;23;60.7;69.2;63.9;58.2;54.0;51.0;1.0;0.0;0.0;0.0;0
37932;3;2015;1;23;60.6;69.1;63.7;58.2;54.4;52.4;0.0;1.0;0.0;0.0;0
37933;3;2015;1;23;60.8;70.1;63.2;57.1;51.7;48.3;0.0;0.0;1.0;0.0;0
37934;3;2015;1;23;60.5;68.9;63.5;57.8;53.3;49.4;0.0;0.0;0.0;1.0;2
38053;3;2015;1;24;59.9;68.3;62.8;57.4;52.4;48.7;1.0;0.0;0.0;0.0;0
38054;3;2015;1;24;61.3;68.8;63.6;59.6;56.1;54.0;0.0;1.0;0.0;0.0;0
38055;3;2015;1;24;62.3;70.6;64.7;60.2;55.8;52.2;0.0;0.0;1.0;0.0;0
38056;3;2015;1;24;61.1;69.3;63.7;59.0;53.7;49.6;0.0;0.0;0.0;1.0;2
38177;3;2015;1;25;59.3;68.5;62.4;56.3;51.2;47.2;1.0;0.0;0.0;0.0;0
38178;3;2015;1;25;58.3;66.6;61.5;55.9;51.8;48.5;0.0;1.0;0.0;0.0;0
38179;3;2015;1;25;61.4;69.1;64.0;59.5;54.8;51.2;0.0;0.0;1.0;0.0;0
38180;3;2015;1;25;59.9;68.5;62.9;57.3;51.7;47.4;0.0;0.0;0.0;1.0;2
38301;3;2015;1;26;61.2;70.2;64.2;58.4;53.3;49.7;1.0;0.0;0.0;0.0;0
38302;3;2015;1;26;59.3;68.2;62.2;56.4;51.9;48.2;0.0;1.0;0.0;0.0;0
38303;3;2015;1;26;56.4;66.1;59.2;52.4;47.9;45.2;0.0;0.0;1.0;0.0;1
38304;3;2015;1;26;59.7;68.9;63.0;56.2;50.0;46.1;0.0;0.0;0.0;1.0;2
38425;3;2015;1;27;61.9;71.1;64.8;58.9;54.0;49.1;1.0;0.0;0.0;0.0;0
38426;3;2015;1;27;60.1;68.6;63.0;57.1;52.9;50.3;0.0;1.0;0.0;0.0;0
38427;3;2015;1;27;57.4;68.2;60.1;52.3;46.9;43.3;0.0;0.0;1.0;0.0;1
38428;3;2015;1;27;60.6;70.3;63.7;56.9;49.9;44.7;0.0;0.0;0.0;1.0;2
38549;3;2015;1;28;65.0;70.6;64.6;59.0;54.7;51.4;1.0;0.0;0.0;0.0;0
38550;3;2015;1;28;60.2;68.4;63.2;57.8;53.3;50.6;0.0;1.0;0.0;0.0;0
38551;3;2015;1;28;57.9;66.9;61.3;53.8;48.1;44.1;0.0;0.0;1.0;0.0;1
38552;3;2015;1;28;62.9;69.5;63.6;57.6;50.8;45.9;0.0;0.0;0.0;1.0;2
38672;3;2015;1;29;62.4;71.0;65.1;59.0;54.3;49.0;1.0;0.0;0.0;0.0;0
38673;3;2015;1;29;61.0;69.8;64.1;58.6;54.7;52.7;0.0;1.0;0.0;0.0;0
38674;3;2015;1;29;57.6;66.2;61.0;53.4;48.5;44.9;0.0;0.0;1.0;0.0;1
38675;3;2015;1;29;61.1;70.0;63.9;57.7;51.1;46.2;0.0;0.0;0.0;1.0;2
38793;3;2015;1;30;62.4;72.0;65.1;59.5;55.2;51.7;1.0;0.0;0.0;0.0;0
38794;3;2015;1;30;60.9;68.6;63.8;59.0;55.8;54.0;0.0;1.0;0.0;0.0;0
38795;3;2015;1;30;59.6;68.4;62.3;56.7;52.3;47.9;0.0;0.0;1.0;0.0;1
38796;3;2015;1;30;61.4;70.6;64.2;58.5;54.1;49.7;0.0;0.0;0.0;1.0;2
38914;3;2015;1;31;63.5;72.2;66.5;59.5;54.1;49.9;1.0;0.0;0.0;0.0;0
38915;3;2015;1;31;60.5;67.9;63.3;59.0;55.8;53.7;0.0;1.0;0.0;0.0;0
38916;3;2015;1;31;62.0;69.8;64.8;59.8;55.5;51.3;0.0;0.0;1.0;0.0;0
38917;3;2015;1;31;62.6;71.3;65.4;59.5;54.8;50.6;0.0;0.0;0.0;1.0;2
39034;3;2015;2;1;60.1;68.7;63.3;57.1;51.5;47.1;1.0;0.0;0.0;0.0;0
39035;3;2015;2;1;60.5;69.3;63.9;57.7;52.1;49.0;0.0;1.0;0.0;0.0;0
39036;3;2015;2;1;62.3;71.4;65.7;59.0;54.1;49.2;0.0;0.0;1.0;0.0;0
39037;3;2015;2;1;61.0;70.2;64.2;57.8;51.8;47.4;0.0;0.0;0.0;1.0;2
39154;3;2015;2;2;61.5;69.6;64.4;58.7;54.3;49.8;1.0;0.0;0.0;0.0;0
39155;3;2015;2;2;59.9;68.3;63.4;57.0;52.7;49.3;0.0;1.0;0.0;0.0;0
39156;3;2015;2;2;56.9;66.7;59.9;53.0;48.2;45.0;0.0;0.0;1.0;0.0;1
39157;3;2015;2;2;60.1;68.6;63.4;56.8;50.3;46.0;0.0;0.0;0.0;1.0;2
39277;3;2015;2;3;61.3;69.7;64.5;58.8;54.3;50.2;1.0;0.0;0.0;0.0;0
39278;3;2015;2;3;60.5;68.8;64.2;57.7;53.2;49.7;0.0;1.0;0.0;0.0;0
39279;3;2015;2;3;56.4;66.8;58.9;50.5;45.3;41.7;0.0;0.0;1.0;0.0;1
39280;3;2015;2;3;60.1;69.1;63.6;56.9;48.4;43.1;0.0;0.0;0.0;1.0;2
39401;3;2015;2;4;61.7;69.7;64.8;58.7;54.3;51.0;1.0;0.0;0.0;0.0;0
39402;3;2015;2;4;59.4;67.7;62.9;56.6;52.3;49.5;0.0;1.0;0.0;0.0;0
39403;3;2015;2;4;57.6;67.2;59.8;52.8;47.9;44.4;0.0;0.0;1.0;0.0;1
39404;3;2015;2;4;60.3;68.8;63.7;56.7;50.5;45.8;0.0;0.0;0.0;1.0;2
39525;3;2015;2;5;60.4;69.0;63.6;57.7;53.2;50.0;1.0;0.0;0.0;0.0;0
39526;3;2015;2;5;60.4;69.2;63.3;57.1;52.6;49.3;0.0;1.0;0.0;0.0;0
39527;3;2015;2;5;56.8;66.8;60.1;52.2;46.7;43.3;0.0;0.0;1.0;0.0;1
39528;3;2015;2;5;59.5;68.5;62.8;56.2;49.5;44.5;0.0;0.0;0.0;1.0;2
39649;3;2015;2;6;62.0;70.6;64.9;59.2;54.0;50.3;1.0;0.0;0.0;0.0;0
39650;3;2015;2;6;60.8;69.1;63.8;58.6;55.1;53.1;0.0;1.0;0.0;0.0;0
39651;3;2015;2;6;59.1;67.7;61.8;55.1;49.6;45.8;0.0;0.0;1.0;0.0;1
39652;3;2015;2;6;61.1;69.7;64.1;58.0;52.4;47.4;0.0;0.0;0.0;1.0;2
39773;3;2015;2;7;60.0;68.3;62.9;57.1;52.2;47.5;1.0;0.0;0.0;0.0;0
39774;3;2015;2;7;60.9;68.5;63.5;59.2;55.7;53.3;0.0;1.0;0.0;0.0;0
39775;3;2015;2;7;61.4;69.1;64.1;59.6;56.0;53.0;0.0;0.0;1.0;0.0;0
39776;3;2015;2;7;60.7;68.7;63.5;58.5;53.7;48.9;0.0;0.0;0.0;1.0;2
39897;3;2015;2;8;59.3;67.7;62.1;56.0;50.6;46.7;1.0;0.0;0.0;0.0;0
39898;3;2015;2;8;59.1;67.0;62.0;56.7;52.5;49.5;0.0;1.0;0.0;0.0;0
39899;3;2015;2;8;61.5;68.4;63.5;58.3;53.8;48.9;0.0;0.0;1.0;0.0;0
39900;3;2015;2;8;60.1;67.9;62.5;56.9;51.4;47.3;0.0;0.0;0.0;1.0;2
40021;3;2015;2;9;60.9;69.3;64.2;58.2;53.7;49.5;1.0;0.0;0.0;0.0;0
40022;3;2015;2;9;59.7;68.1;62.7;56.8;52.3;49.2;0.0;1.0;0.0;0.0;0
40023;3;2015;2;9;57.2;66.8;59.7;52.9;48.4;45.8;0.0;0.0;1.0;0.0;1
40024;3;2015;2;9;59.8;68.6;63.1;56.5;50.4;46.7;0.0;0.0;0.0;1.0;2
40145;3;2015;2;10;67.2;81.7;66.8;59.7;54.4;49.3;1.0;0.0;0.0;0.0;0
40146;3;2015;2;10;60.9;69.4;63.3;57.3;52.4;49.1;0.0;1.0;0.0;0.0;0
40147;3;2015;2;10;57.5;66.8;60.8;52.0;46.6;43.1;0.0;0.0;1.0;0.0;1
40148;3;2015;2;10;64.8;76.6;64.8;57.2;49.4;44.4;0.0;0.0;0.0;1.0;2
40269;3;2015;2;11;62.3;71.5;65.2;59.8;55.1;51.2;1.0;0.0;0.0;0.0;0
40270;3;2015;2;11;60.1;68.7;63.3;57.4;53.2;49.8;0.0;1.0;0.0;0.0;0
40271;3;2015;2;11;56.4;65.7;59.1;52.2;46.7;43.6;0.0;0.0;1.0;0.0;1
40272;3;2015;2;11;60.7;69.9;63.9;57.4;49.8;44.7;0.0;0.0;0.0;1.0;2
40393;3;2015;2;12;62.5;72.2;65.0;59.2;54.6;51.2;1.0;0.0;0.0;0.0;0
40394;3;2015;2;12;60.5;69.0;63.6;58.2;54.0;51.1;0.0;1.0;0.0;0.0;0
40395;3;2015;2;12;57.7;67.6;60.8;53.2;47.3;42.7;0.0;0.0;1.0;0.0;1
40396;3;2015;2;12;61.0;70.4;63.9;57.6;50.7;44.4;0.0;0.0;0.0;1.0;2
40517;3;2015;2;13;62.4;71.4;65.2;59.5;55.3;53.0;1.0;0.0;0.0;0.0;0
40518;3;2015;2;13;61.5;69.7;63.8;58.9;55.4;53.2;0.0;1.0;0.0;0.0;0
40519;3;2015;2;13;59.3;67.9;62.5;56.8;51.5;47.2;0.0;0.0;1.0;0.0;1
40520;3;2015;2;13;61.5;70.2;64.3;58.5;54.0;48.9;0.0;0.0;0.0;1.0;2
40641;3;2015;2;14;60.2;68.9;63.2;57.7;53.1;48.3;1.0;0.0;0.0;0.0;0
40642;3;2015;2;14;60.2;67.5;62.6;58.1;55.1;53.3;0.0;1.0;0.0;0.0;0
40643;3;2015;2;14;61.3;69.3;64.1;58.9;53.7;49.8;0.0;0.0;1.0;0.0;0
40644;3;2015;2;14;60.6;68.9;63.5;58.2;53.7;49.2;0.0;0.0;0.0;1.0;2
40765;3;2015;2;15;64.1;70.3;64.8;59.2;55.1;50.5;0.0;0.0;1.0;0.0;0
40886;3;2015;2;16;63.8;72.2;66.9;60.0;55.1;51.0;1.0;0.0;0.0;0.0;0
40887;3;2015;2;16;61.8;71.9;65.2;57.8;53.1;49.8;0.0;1.0;0.0;0.0;0
40888;3;2015;2;16;58.1;66.5;59.7;52.4;48.3;45.4;0.0;0.0;1.0;0.0;1
40889;3;2015;2;16;62.2;71.6;65.0;57.5;50.2;46.6;0.0;0.0;0.0;1.0;2
41010;3;2015;2;17;64.3;72.3;66.4;60.0;54.9;50.4;1.0;0.0;0.0;0.0;0
41011;3;2015;2;17;60.0;68.6;63.2;57.5;52.8;49.3;0.0;1.0;0.0;0.0;0
41012;3;2015;2;17;57.8;67.4;60.6;53.7;47.5;42.8;0.0;0.0;1.0;0.0;1
41013;3;2015;2;17;62.3;71.1;64.8;57.7;50.5;44.5;0.0;0.0;0.0;1.0;2
41134;3;2015;2;18;63.6;73.5;66.3;59.5;54.8;50.7;1.0;0.0;0.0;0.0;0
41135;3;2015;2;18;61.4;71.0;64.5;58.7;52.9;49.6;0.0;1.0;0.0;0.0;0
41136;3;2015;2;18;58.1;67.1;62.1;53.7;47.4;44.2;0.0;0.0;1.0;0.0;1
41137;3;2015;2;18;62.0;72.6;64.7;57.9;50.6;45.1;0.0;0.0;0.0;1.0;2
41258;3;2015;2;19;63.2;73.4;64.9;59.1;54.6;50.3;1.0;0.0;0.0;0.0;0
41259;3;2015;2;19;59.9;68.6;63.2;57.2;52.9;50.6;0.0;1.0;0.0;0.0;0
41260;3;2015;2;19;57.7;67.1;60.8;53.4;48.2;44.1;0.0;0.0;1.0;0.0;1
41261;3;2015;2;19;61.5;71.1;63.7;57.4;51.0;45.9;0.0;0.0;0.0;1.0;2
41382;3;2015;2;20;67.2;75.8;66.0;59.9;55.3;50.3;1.0;0.0;0.0;0.0;0
41383;3;2015;2;20;61.3;69.8;63.6;58.7;55.0;52.6;0.0;1.0;0.0;0.0;0
41384;3;2015;2;20;58.1;67.4;61.4;54.6;49.9;46.3;0.0;0.0;1.0;0.0;1
41385;3;2015;2;20;64.9;73.0;64.6;58.4;52.3;47.7;0.0;0.0;0.0;1.0;2
41506;3;2015;2;21;60.0;68.7;63.0;57.7;52.8;47.7;1.0;0.0;0.0;0.0;0
41507;3;2015;2;21;61.2;68.9;63.6;59.5;56.2;54.0;0.0;1.0;0.0;0.0;0
41508;3;2015;2;21;61.8;69.4;64.9;59.7;55.2;49.4;0.0;0.0;1.0;0.0;0
41509;3;2015;2;21;60.9;69.0;63.9;58.7;53.8;48.6;0.0;0.0;0.0;1.0;2
41630;3;2015;2;22;58.9;67.6;62.3;56.4;51.1;46.0;1.0;0.0;0.0;0.0;0
41631;3;2015;2;22;59.9;68.6;62.8;56.9;52.5;49.0;0.0;1.0;0.0;0.0;0
41632;3;2015;2;22;62.0;70.5;65.0;59.4;54.4;49.5;0.0;0.0;1.0;0.0;0
41633;3;2015;2;22;60.3;69.1;63.4;57.5;51.8;47.2;0.0;0.0;0.0;1.0;2
41754;3;2015;2;23;61.5;70.2;64.2;59.0;54.9;49.6;1.0;0.0;0.0;0.0;0
41755;3;2015;2;23;59.6;68.1;62.7;57.3;53.3;50.4;0.0;1.0;0.0;0.0;0
41756;3;2015;2;23;57.0;66.4;59.4;53.0;48.7;45.3;0.0;0.0;1.0;0.0;1
41757;3;2015;2;23;60.1;69.0;63.2;57.1;50.8;46.5;0.0;0.0;0.0;1.0;2
41878;3;2015;2;24;61.1;69.1;64.3;59.1;54.8;50.5;1.0;0.0;0.0;0.0;0
41879;3;2015;2;24;60.9;68.6;62.6;56.6;52.3;49.3;0.0;1.0;0.0;0.0;0
41880;3;2015;2;24;55.8;66.1;59.0;51.3;46.3;43.2;0.0;0.0;1.0;0.0;1
41881;3;2015;2;24;59.7;68.4;63.0;56.4;48.5;44.3;0.0;0.0;0.0;1.0;2
42002;3;2015;2;25;61.7;70.8;64.4;59.2;55.3;52.2;1.0;0.0;0.0;0.0;0
42003;3;2015;2;25;60.1;68.8;62.7;57.4;53.7;51.2;0.0;1.0;0.0;0.0;0
42004;3;2015;2;25;56.4;66.3;59.6;52.3;46.1;42.5;0.0;0.0;1.0;0.0;1
42005;3;2015;2;25;60.3;69.5;63.3;57.5;49.7;44.0;0.0;0.0;0.0;1.0;2
42126;3;2015;2;26;62.5;72.0;65.4;59.6;55.1;50.6;1.0;0.0;0.0;0.0;0
42127;3;2015;2;26;59.9;68.5;63.0;57.5;53.6;51.2;0.0;1.0;0.0;0.0;0
42128;3;2015;2;26;58.2;66.8;60.2;52.7;47.0;42.7;0.0;0.0;1.0;0.0;1
42129;3;2015;2;26;61.1;70.3;64.1;57.6;50.3;44.2;0.0;0.0;0.0;1.0;2
42250;3;2015;2;27;62.3;71.6;64.8;59.4;55.3;51.4;1.0;0.0;0.0;0.0;0
42251;3;2015;2;27;61.0;68.8;63.4;58.8;55.5;53.4;0.0;1.0;0.0;0.0;0
42252;3;2015;2;27;58.9;67.4;61.8;56.2;50.9;46.5;0.0;0.0;1.0;0.0;1
42253;3;2015;2;27;61.3;70.3;63.8;58.5;53.5;48.3;0.0;0.0;0.0;1.0;2
42374;3;2015;2;28;59.7;67.6;62.6;57.7;52.5;48.3;1.0;0.0;0.0;0.0;0
42375;3;2015;2;28;61.9;68.9;64.3;60.3;57.4;55.9;0.0;1.0;0.0;0.0;0
42376;3;2015;2;28;62.0;70.4;64.6;59.9;56.0;51.4;0.0;0.0;1.0;0.0;0
